id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_postal,code_commune,nom_commune,id_parcelle,longitude,latitude
2020-960183,2020-06-17,Vente en l'état futur d'achèvement,448000.0,AV DESCARTES,92350.0,92060,Le Plessis-Robinson,920600000V0359,2.249368,48.776717
2020-104905,2020-07-23,Vente,162000.0,CHE DE ROUMAGOUA,13600.0,13028,La Ciotat,13028000CD2044,5.611229,43.196842
2020-294820,2020-03-25,Vente,269000.0,AV DU MARECHAL FOCH,33500.0,33243,Libourne,33243000BE0538,-0.240361,44.925481
2020-858063,2020-12-22,Vente,150000.0,RUE DES EPOUX TRAMIER,84410.0,84017,Bédoin,840170000F2126,5.180038,44.123726
2020-505808,2020-06-12,Vente,86500.0,RUE DU CLOS DU PUITS,50200.0,50147,Coutances,50147000AH0070,-1.43486,49.05467
2020-605790,2020-06-11,Vente,128000.0,RUE DES FLORALIES,59300.0,59606,Valenciennes,596060000I0463,3.533466,50.360078
2020-499480,2020-05-19,Vente,143500.0,BROUSSE PAVE,50140.0,50456,Saint-Clément-Rancoudray,50456000ZR0010,-0.906009,48.660023
2020-594087,2020-07-07,Vente,263500.0,RUE SAINT ROCH,59940.0,59180,Le Doulieu,59180000ZD0177,2.712303,50.680651
2020-1048999,2020-08-06,Vente,21150.0,RUE DE PICPUS,75012.0,75112,Paris 12e Arrondissement,75112000CI0021,2.395298,48.843385
2020-591824,2020-06-19,Vente,90000.0,DIG DE MER,59123.0,59107,Bray-Dunes,59107000AB0007,2.509849,51.077715
2020-712981,2020-08-07,Vente,118500.0,RUE DES CHENEVIERES,71500.0,71263,Louhans,71263000AK0032,5.227392,46.622658
2020-146996,2020-09-28,Vente,95000.0,ROMAS OUEST,17520.0,17258,Neuillac,17258000ZM0055,-0.405236,45.499777
2020-396734,2020-05-07,Vente,240000.0,RUE BABEUF,42100.0,42218,Saint-Étienne,42218000HM0001,4.40337,45.431507
2020-288183,2020-09-18,Vente en l'état futur d'achèvement,145063.0,PLAISANCE NORD,33150.0,33249,Lormont,33249000AO0413,-0.507082,44.870595
2020-561809,2020-10-01,Vente,227050.0,BONOT,56240.0,56014,Berné,56014000ZO0016,-3.348022,47.984049
2020-388029,2020-02-13,Vente,115000.0,RUE DU VAL FLEURI,41350.0,41212,Saint-Gervais-la-Forêt,41212000AD0352,1.362552,47.570441
2020-159076,2020-09-09,Vente,290000.0,RUE SAINT SIMON,19100.0,19031,Brive-la-Gaillarde,19031000AR0151,1.506968,45.1585
2020-1001600,2020-09-07,Vente,375000.0,RUE DU VIEUX LOUVRE,94450.0,94044,Limeil-Brévannes,94044000AO0155,2.481418,48.744112
2020-1015209,2020-11-30,Vente en l'état futur d'achèvement,384000.0,AV DES BEGUINES,95800.0,95127,Cergy,95127000DT0145,2.033418,49.051895
2020-225212,2020-05-15,Vente,115000.0,REST BRAS AR VERGER,29670.0,29279,Taulé,292790000B0123,-3.890127,48.613652
2020-429661,2020-05-12,Vente,220000.0,LA MAILLERE,44310.0,44188,Saint-Philbert-de-Grand-Lieu,44188000XA0110,-1.626528,47.018748
2020-1018041,2020-07-31,Vente,378000.0,LES GRANDS CLOS,95270.0,95026,Asnières-sur-Oise,950260000B0091,2.368846,49.136016
2020-715034,2020-06-05,Vente,277000.0,LA PIECE,72560.0,72058,Changé,720580000B1055,0.352369,47.989846
2020-259097,2020-01-23,Vente,75595.0,A PEDUCOS,32230.0,32175,Ladevèze-Ville,321750000A0165,0.056364,43.548101
2020-260907,2020-07-15,Vente,156892.0,A PETRICOU,32390.0,32341,Réjaumont,323410000D0357,0.538103,43.816093
2020-19705,2020-02-18,Vente,94000.0,RUE DU VIEUX PRESSOIR - CROGIS,2400.0,2290,Essômes-sur-Marne,02290000AC0175,3.348935,49.024348
2020-361170,2020-05-14,Vente,296950.0,PAGEONIERE,38330.0,38397,Saint-Ismier,38397000AT0416,5.837812,45.247063
2020-748964,2020-02-26,Vente,208000.0,AV FOCH,76600.0,76351,Le Havre,76351000BE0017,0.105875,49.493961
2020-74782,2020-03-09,Vente,172000.0,IMP DES MESANGES,9100.0,9312,La Tour-du-Crieu,09312000ZC0013,1.65753,43.106468
2020-587132,2020-07-20,Vente,360000.0,RUE DE CALAIS,59200.0,59599,Tourcoing,59599000HR0032,3.15131,50.715976
2020-992752,2020-01-08,Vente,494000.0,RUE BABEUF,94600.0,94022,Choisy-le-Roi,940220000O0126,2.406557,48.759571
2020-496852,2020-04-30,Vente,150000.0,RUE DES CHAMPS DE L ABBAYE TOR,50160.0,50601,Torigny-les-Villes,50601000AL0062,-0.986584,49.039879
2020-127730,2020-02-21,Vente,150000.0,RUE DE LA RESISTANCE,16340.0,16166,L'Isle-d'Espagnac,16166000AL0185,0.197102,45.66297
2020-453374,2020-09-17,Vente,225000.0,LA NAVINAIE,44660.0,44146,Rougé,441460000E0598,-1.413459,47.758652
2020-822266,2020-01-15,Vente en l'état futur d'achèvement,184200.0,LES CARRIERES,80000.0,80021,Amiens,80021000LV0275,2.264224,49.879279
2020-216009,2020-07-16,Vente,180000.0,RUE DU MOULIN CHENE CHENU,28170.0,28393,Tremblay-les-Villages,283930970C0442,1.327645,48.58238
2020-413552,2020-05-27,Vente,49900.0,LANIAC,43300.0,43239,Siaugues-Sainte-Marie,432390000I0076,3.620072,45.097232
2020-731775,2020-05-13,Vente,127000.0,RTE DES CHENONS,74220.0,74080,La Clusaz,740800000A3566,6.464636,45.911315
2020-161815,2020-03-10,Vente,268000.0,BD DE LA TREMOUILLE,21000.0,21231,Dijon,21231000BN0038,5.04274,47.326458
2020-233018,2020-08-18,Vente,256350.0,LOT SAINT JEAN,30220.0,30003,Aigues-Mortes,30003000AP0288,4.204088,43.565102
2020-63825,2020-01-31,Vente,174700.0,RTE D AUBENAS,7110.0,7162,Montréal,071620000B1896,4.309231,44.504368
2020-602038,2020-05-13,Vente,240500.0,RUE DE CAMBRAI,59159.0,59438,Noyelles-sur-Escaut,59438000ZK0075,3.190914,50.141685
2020-207672,2020-08-20,Vente,82000.0,RUE DE LA GARE,27440.0,27370,Lisors,273700000D0270,1.467096,49.348297
2020-690101,2020-05-29,Vente,415000.0,RUE MARCEL ACHARD,69110.0,69202,Sainte-Foy-lès-Lyon,69202000AK0131,4.808383,45.749202
2020-820950,2020-11-27,Vente,247000.0,RUE DES 3 COIGNEAUX,79000.0,79191,Niort,79191000BT0053,-0.458085,46.31988
2020-266580,2020-07-16,Vente,275000.0,AV RAYMOND MANAUD,33520.0,33075,Bruges,33075000AS0355,-0.582513,44.876594
2020-961394,2020-07-23,Vente,500000.0,AV HENRI GINOUX,92120.0,92049,Montrouge,920490000G0112,2.320958,48.815561
2020-370197,2020-01-28,Vente,43000.0,LES MOUTRIAUX,39250.0,39214,Esserval-Tartre,39214000ZE0146,6.043281,46.813363
2020-37522,2020-09-17,Vente,120000.0,RUE COL GASSIN,6000.0,6088,Nice,06088000HD0066,7.284565,43.721948
2020-576041,2020-03-05,Vente,63000.0,RUE PARMENTIER,59113.0,59560,Seclin,59560000AK0392,3.038967,50.548246
2020-178941,2020-01-31,Vente,62000.0,PARC BOURG  LANISCAT,22570.0,22107,Bon Repos sur Blavet,22107000ZH0041,-3.119792,48.239818
2020-625968,2020-05-11,Vente,485600.0,LES TUILERIES PREPOTIN,61190.0,61491,Tourouvre au Perche,614913380D0150,0.58936,48.615669
2020-922695,2020-12-01,Vente,142000.0,RUE DU BERGER,90000.0,90010,Belfort,90010000AE0190,6.850499,47.650577
2020-915917,2020-06-12,Vente,32000.0,LES GRANDES HATES,89420.0,89244,Marmeaux,89244000ZK0034,4.090255,47.589014
2020-161568,2020-03-04,Vente,110000.0,RUE DU PRESBYTERE,21540.0,21611,Sombernon,21611000AC0236,4.702021,47.306047
2020-118965,2020-01-17,Vente,80000.0,PLACE LOUIS USCLAT,13370.0,13053,Mallemort,130530000E1986,5.177248,43.729325
2020-71005,2020-12-14,Vente,285000.0,RUE COLETTE,8000.0,8105,Charleville-Mézières,08105000BY0008,4.721265,49.763031
2020-701978,2020-09-17,Vente,146000.0,AV DU BREUCHIN,70280.0,70435,Raddon-et-Chapendu,704350000A0120,6.456593,47.840685
2020-595329,2020-03-13,Vente,115000.0,RUE NEUVE,59450.0,59569,Sin-le-Noble,59569000ZC0176,3.135894,50.373071
2020-496052,2020-12-01,Vente,165000.0,LA BRISATIERE,49500.0,49331,Segré-en-Anjou Bleu,493311360A0148,-0.813649,47.735415
2020-531166,2020-02-05,Vente,238000.0,RUE DE L EGLISE,54220.0,54339,Malzéville,54339000AB0060,6.186368,48.712579
2020-956945,2020-01-10,Vente,275000.0,AV DU PETIT CHAMBORD,92340.0,92014,Bourg-la-Reine,920140000T0014,2.315446,48.775846
2020-47950,2020-01-08,Vente en l'état futur d'achèvement,395000.0,COTE DE GRAIA,6670.0,6046,Colomars,060460000D2667,7.220967,43.765994
2020-579744,2020-08-27,Vente,161650.0,RUE HENRI GHESQUIERES,59261.0,59630,Wahagnies,59630000AB0190,3.021769,50.48894
2020-15400,2020-09-17,Vente,45000.0,RUE FRANCIS BOIZOT,2440.0,2504,Montescourt-Lizerolles,02504000AE0236,3.248882,49.736038
2020-820869,2020-11-13,Vente,68000.0,RUE DES VARENNES,79110.0,79122,Fontenille-Saint-Martin-d'Entraigues,791220000B0103,-0.133229,46.120486
2020-701711,2020-08-04,Vente,388000.0,LE CHATEAU,70220.0,70245,Fougerolles-Saint-Valbert,702450000C0586,6.428714,47.896182
2020-66256,2020-10-03,Vente,131000.0,CHE DE LA CLAPOUZE,7330.0,7322,Thueyts,073220000F0547,4.22584,44.685796
2020-162902,2020-03-17,Vente,29000.0,LES CHAMPS DERRIERE,21430.0,21349,Liernais,21349000AE0006,4.270472,47.202484
2020-227445,2020-12-17,Vente en l'état futur d'achèvement,264000.0,CANDIA,20090.0,2A004,Ajaccio,2A004000BD0455,8.750787,41.940884
2020-981722,2020-06-29,Vente en l'état futur d'achèvement,275770.0,AV JEAN JAURES,93330.0,93050,Neuilly-sur-Marne,93050000AR0120,2.543087,48.867113
2020-945468,2020-03-12,Vente en l'état futur d'achèvement,418000.0,RUE DES BONS RAISINS,92500.0,92063,Rueil-Malmaison,92063000AK0525,2.198582,48.874233
2020-929952,2020-01-14,Vente en l'état futur d'achèvement,347500.0,RUE DE VILGENIS,91300.0,91377,Massy,91377000AI0045,2.248941,48.733341
2020-966415,2020-06-11,Vente en l'état futur d'achèvement,315000.0,,,93010,Bondy,930100000M0026,2.490655,48.906823
2020-568646,2020-05-12,Vente,421900.0,RUE DE LILLE,59350.0,59527,Saint-André-lez-Lille,59527000AB0177,3.052721,50.655672
2020-545056,2020-11-24,Vente,65497.0,LE MARCHAT,54470.0,54594,Xammes,54594000ZW0012,5.848541,48.963598
2020-75807,2020-06-08,Vente,153000.0,CAP DE LAS BORDES,9230.0,9094,Cérizols,090940000C0086,1.055047,43.130672
2020-154305,2020-06-26,Vente,32000.0,LE BOURG,18140.0,18110,Herry,18110000BD0256,2.9522,47.216295
2020-640010,2020-05-27,Vente,257000.0,ROUTE DEPARTEMENTALE 940,62231.0,62774,Sangatte,62774000AH0110,1.765118,50.94916
2020-2308,2020-01-08,Vente,140000.0,VILLAGE,1130.0,1035,Belleydoux,01035000AB0102,5.777475,46.251751
2020-206703,2020-10-30,Vente,145000.0,RUE CHARCOT,27000.0,27229,Évreux,27229000XH0027,1.152125,49.022497
2020-67509,2020-02-25,Vente,96000.0,LES VOLGES,7310.0,7226,Saint-Clément,072260000C0217,4.251931,44.950322
2020-1021281,2020-02-24,Vente,147000.0,RUE DE CERNAY,95130.0,95252,Franconville,95252000AD0842,2.241758,48.993917
2020-728055,2020-04-08,Vente,384400.0,RUE BUISSON ROND,73000.0,73029,Barberaz,730290000B0529,5.941196,45.566249
2020-847175,2020-07-21,Vente,161000.0,RUE ANTOINE VIALE,83200.0,83103,Le Revest-les-Eaux,83103000AC0053,5.926698,43.175927
2020-971985,2020-06-16,Vente,150000.0,RUE PINEL,93200.0,93066,Saint-Denis,93066000BH0070,2.358983,48.931371
2020-793627,2020-03-17,Vente,210000.0,CHE DE LA COUR DU MOULIN,78380.0,78092,Bougival,78092000AL0450,2.139782,48.861225
2020-592964,2020-01-10,Vente,360000.0,RUE DES TRITONS,59190.0,59469,Pradelles,59469000ZC0232,2.603186,50.7311
2020-746402,2020-11-05,Vente,202000.0,LE MALAISE,76360.0,76057,Barentin,76057000BI0147,0.933231,49.553425
2020-946858,2020-06-29,Echange,25000.0,RUE MARIUS JACOTOT,92800.0,92062,Puteaux,920620000S0217,2.242036,48.884336
2020-1062808,2020-02-06,Vente,60000.0,BD GOUVION ST CYR,75017.0,75117,Paris 17e Arrondissement,75117000AX0065,2.291547,48.885189
2020-733553,2020-09-24,Vente,224100.0,BROLLIET-VERS-LE-PONT,74540.0,74233,Saint-Félix,742330000C1355,5.969573,45.799263
2020-387501,2020-01-18,Vente,160000.0,RUE DE LA FORET,41120.0,41031,Cellettes,41031000AD0273,1.379904,47.530176
2020-396685,2020-05-13,Vente,73000.0,PL JEAN MOULIN,42000.0,42218,Saint-Étienne,42218000EN0074,4.392649,45.437918
2020-979067,2020-11-09,Vente,224000.0,PL DES HERBORISTES,93390.0,93014,Clichy-sous-Bois,93014000AV0001,2.54965,48.913362
2020-766973,2020-10-20,Vente,295000.0,AV DU COMMERCE,77680.0,77390,Roissy-en-Brie,773900000D1365,2.658102,48.787487
2020-1025333,2020-11-25,Vente,160000.0,RUE DU GAL LECLERC,95130.0,95252,Franconville,95252000AH0641,2.228352,48.984295
2020-485830,2020-02-07,Vente,97173.45,LA GRANDE OUCHE,49600.0,49023,Beaupréau-en-Mauges,490230060C1389,-0.957146,47.157434
2020-292936,2020-12-28,Vente en l'état futur d'achèvement,145500.0,BEAUVAL,33530.0,33032,Bassens,33032000AD2347,-0.520051,44.906188
2020-711177,2020-06-15,Vente,246150.0,LES THEURETS,71190.0,71551,Uchon,715510000B0047,4.270012,46.823349
2020-767050,2020-10-15,Vente,316500.0,LE CLOS DU CHENE,77380.0,77122,Combs-la-Ville,77122000BB0354,2.579061,48.658712
2020-290974,2020-11-09,Vente,115000.0,LA BORDASSE,33840.0,33239,Lerm-et-Musset,332390000D0106,-0.179044,44.339708
2020-704019,2020-09-09,Vente,125000.0,RUE ALEXIS THERESE PETIT,70000.0,70550,Vesoul,705500000H0455,6.15158,47.616221
2020-468234,2020-12-22,Vente,186494.0,LES GRAVES ET LE CUZOUL,46090.0,46268,Saint Géry-Vers,462683310E0450,1.54835,44.469185
2020-806114,2020-03-25,Vente,210000.0,RUE DES COUDREAUX,78711.0,78362,Mantes-la-Ville,78362000AK1459,1.717563,48.968701
2020-10882,2020-10-22,Vente,568130.0,SAINT PIERRE,1090.0,1165,Francheleins,011650030A1207,4.771536,46.081385
2020-115081,2020-09-16,Vente en l'état futur d'achèvement,249000.0,LES GAIS CENTRE,13610.0,13080,Le Puy-Sainte-Réparade,13080000AA0541,,
2020-721619,2020-05-20,Vente,60001.0,LES PICAUDIERES,72470.0,72129,Fatines,72129000ZA0116,0.318042,48.050124
2020-372273,2020-06-17,Vente,45200.0,RLE CRETIN,39300.0,39097,Champagnole,39097000AC0118,5.906029,46.745264
2020-111589,2020-03-10,Vente,420000.0,PL JEAN JAURES,13140.0,13063,Miramas,13063000BP0181,5.000859,43.580092
2020-835866,2020-02-27,Vente,177000.0,LA PEYRADE,81500.0,81140,Lavaur,811400000D0892,,
2020-573765,2020-12-21,Vente,135000.0,COUR WATTECAMPS R PHILADELPHIE,59800.0,59350,Lille,59350000CD0080,3.096142,50.632579
2020-488707,2020-10-05,Vente,31530.0,LE BOIS PRIEUR,49530.0,49069,Orée d'Anjou,490691770B4582,-1.17315,47.336907
2020-700783,2020-02-29,Vente,150000.0,RUE DE LORRAINE,70200.0,70310,Lure,703100000B0122,6.487211,47.69861
2020-207815,2020-11-06,Vente,24000.0,LES BOIS DE LONGUEMARE,27700.0,27016,Les Andelys,27016000ZH0037,1.444075,49.26505
2020-175228,2020-08-17,Vente,167990.0,COAT BIHAN KERHIR,22110.0,22229,Plounévez-Quintin,22229000ZI0074,-3.240302,48.300585
2020-870380,2020-07-15,Vente,80000.0,LE BOURG,85570.0,85245,Saint-Martin-des-Fontaines,852450000C0705,-0.903711,46.542121
2020-285876,2020-06-04,Vente,305700.0,BD DE LA PLAGE,33120.0,33009,Arcachon,33009000AM0954,-1.150309,44.658356
2020-809287,2020-02-12,Vente,320000.0,ALL DES VIGNES,78120.0,78517,Rambouillet,785170000D1790,1.855038,48.653397
2020-41816,2020-12-22,Vente,180400.0,RUE DU SOLEIL,6100.0,6088,Nice,06088000LO0702,7.260484,43.716016
2020-146219,2020-04-09,Vente,38000.0,LE GODILLON,17210.0,17378,Saint-Palais-de-Négrignac,17378000ZV0052,-0.21228,45.271933
2020-909798,2020-09-05,Vente,132280.0,SOUS LA VILLE,88600.0,88089,La Chapelle-devant-Bruyères,880890000E0730,6.785965,48.186969
2020-659915,2020-02-25,Vente,75849.0,MAZOUA,64190.0,64434,Ossenx,64434000ZB0053,-0.809124,43.375687
2020-215277,2020-02-29,Vente,189000.0,RTE DE LA CROIX DE SOREL,28260.0,28377,Sorel-Moussel,28377000AD0147,1.376718,48.839202
2020-97031,2020-07-28,Vente,40000.0,AV DU MERLAN,13014.0,13214,Marseille 14e Arrondissement,132148930E0093,5.405738,43.331831
2020-555626,2020-09-28,Vente en l'état futur d'achèvement,212000.0,RUE SCIERIE PERIGAULT,56600.0,56098,Lanester,56098000AB0923,-3.3613,47.766227
2020-604219,2020-01-24,Vente,241186.2,RUE DE LA ROUGEVILLE,59300.0,59606,Valenciennes,596060000D0230,3.536081,50.368576
2020-499054,2020-04-09,Vente,295000.0,RUE PAUL POIRIER,50400.0,50218,Granville,50218000BK0153,-1.5983,48.838084
2020-208430,2020-11-05,Vente,441000.0,CREVECOEUR,27490.0,27191,Clef Vallée d'Eure,271910000F0787,1.239838,49.100037
2020-502083,2020-12-26,Vente,41943.0,LA CHATRE,50530.0,50565,Sartilly-Baie-Bocage,50565000ZS0008,-1.473214,48.740656
2020-439656,2020-09-02,Vente,580000.0,AV DE LA NOEVEILLARD,44210.0,44131,Pornic,44131000CW0184,-2.112462,47.112256
2020-627723,2020-11-25,Vente,140000.0,L ETANG DES LANDES,61700.0,61145,Domfront en Poiraie,61145000AD0031,-0.616358,48.589761
2020-219910,2020-01-13,Vente,84000.0,RUE DE POUL AR BACHET,29200.0,29019,Brest,29019000BT1068,-4.468839,48.396276
2020-233994,2020-09-28,Vente en l'état futur d'achèvement,289000.0,RUE PHILIPPE SEGUIN,30000.0,30189,Nîmes,30189000DK0171,4.368201,43.846045
2020-109050,2020-10-16,Vente,570000.0,BD LYON,13012.0,13212,Marseille 12e Arrondissement,132128750T0009,5.417455,43.299994
2020-834231,2020-09-11,Vente,303600.0,CHE DES VIGNES,81370.0,81271,Saint-Sulpice-la-Pointe,812710000B3115,1.677548,43.770201
2020-980669,2020-03-24,Vente,250000.0,ALL DE PATAY,93220.0,93032,Gagny,93032000CB0051,2.533953,48.894248
2020-708726,2020-02-18,Vente,70000.0,CHE DE LA GOBELETTE,71800.0,71399,Saint-Christophe-en-Brionnais,713990000A1129,4.181839,46.291263
2020-139693,2020-10-23,Vente,571700.0,RUE DU STADE,17180.0,17274,Périgny,17274000AH0104,-1.081373,46.158377
2020-643031,2020-02-12,Vente,45000.0,RES COTTAGES DE LA PLAGE AL105,62155.0,62571,Merlimont,62571000AL0105,1.576774,50.458571
2020-133902,2020-04-14,Vente,180000.0,LES PLANTES,16150.0,16071,Chabrac,160710000A0776,0.761511,45.940454
2020-764136,2020-07-30,Vente,565000.0,PL DES CHASSEURS,77150.0,77249,Lésigny,77249000AT0021,2.591731,48.741831
2020-527255,2020-07-31,Echange,22600.0,LA BICANE,53160.0,53120,Izé,531200000D0658,-0.319461,48.207005
2020-855124,2020-12-07,Vente,432000.0,RUE DES ROCHES ROUGES,83230.0,83019,Bormes-les-Mimosas,83019000AK0098,6.357789,43.145462
2020-905116,2020-06-19,Vente,45000.0,RUE PRINCIPALE,88240.0,88029,La Vôge-les-Bains,88029235ZH0070,6.232714,48.028621
2020-127717,2020-02-12,Vente,80000.0,LE BOURG,16300.0,16405,Vignolles,164050000B0997,-0.08806,45.510213
2020-694959,2020-06-26,Vente,335000.0,RTE DE ST-PIERRE,69590.0,69110,Larajasse,691100000D0950,4.538743,45.61859
2020-194181,2020-10-16,Vente,255000.0,LOT DU POUJOL,24590.0,24392,Saint-Crépin-et-Carlucet,24392000AE0522,1.272607,44.962171
2020-550119,2020-07-02,Vente,88400.0,RUE THOMAS DE CLOSMADEUC,56000.0,56260,Vannes,56260000BR0347,-2.759479,47.65785
2020-718378,2020-10-20,Vente,50000.0,LE PRE DE DEVANT,72330.0,72135,La Fontaine-Saint-Martin,721350000A0806,0.064946,47.806586
2020-912561,2020-01-11,Vente,163000.0,RUE HUBERT FABUREAU,89000.0,89024,Auxerre,89024000HK0369,3.573347,47.806583
2020-523324,2020-06-10,Vente,110000.0,RUE DES FROMISES,52410.0,52194,Eurville-Bienville,52194000AB0308,5.036841,48.581157
2020-871586,2020-10-30,Vente,37800.0,LA LARGERIE,85700.0,85141,Menomblet,851410000B0918,-0.766544,46.726066
2020-340489,2020-03-10,Vente,90000.0,LA CROISADE,35610.0,35329,Sougéal,35329000ZP0130,-1.527642,48.501958
2020-621467,2020-09-29,Vente,40000.0,L ANCIEN MOULIN,60890.0,60448,Neufchelles,604480000A0059,3.067478,49.118324
2020-755639,2020-05-15,Vente,222000.0,RUE SAINT OUEN,76780.0,76455,Morville-sur-Andelle,764550000B0500,1.430453,49.477225
2020-197426,2020-03-13,Vente,25000.0,A LA BOUSSOTTE,25210.0,25512,Le Russey,255120000B0582,6.716603,47.162666
2020-393386,2020-10-29,Vente,77000.0,RUE DE ROMORANTIN,41130.0,41242,Selles-sur-Cher,41242000AP0086,1.567869,47.281985
2020-666500,2020-02-20,Vente,310000.0,LEKUEDERRIA,64240.0,64364,Macaye,643640000D0738,-1.31246,43.311302
2020-896781,2020-05-07,Vente,58000.0,AV DU PDT VINCENT AURIOL,87100.0,87085,Limoges,87085000OI0176,1.229623,45.84083
2020-638399,2020-01-17,Vente,160500.0,RUE DES POTIERS,62850.0,62432,Herbinghen,624320000A0234,1.919086,50.768595
2020-797041,2020-10-22,Vente,407950.0,ALL DU ROI,78590.0,78455,Noisy-le-Roi,78455000AC0126,2.069224,48.838106
2020-357754,2020-11-20,Vente,225000.0,CHATEAU DE PAVIERS,37220.0,37093,Crouzilles,37093000AI0021,0.481344,47.124087
2020-583738,2020-12-30,Vente en l'état futur d'achèvement,177500.0,PL THIERS,59120.0,59360,Loos,59360000AH0337,3.009246,50.614998
2020-153614,2020-11-30,Vente,67500.0,LES RAPIGEONS,18360.0,18278,Vesdun,182780000D0211,2.476289,46.533654
2020-816996,2020-07-02,Vente,45500.0,LE BOURG DE LA RONDE,79380.0,79123,La Forêt-sur-Sèvre,79123232AE0038,-0.641967,46.722333
2020-691381,2020-09-30,Vente en l'état futur d'achèvement,358900.0,RUE SERPATON,69440.0,69141,Mornant,69141000BK0374,4.674768,45.619199
2020-741079,2020-07-03,Vente,449000.0,PL DU  SNOW,74110.0,74191,Morzine,741910000O0074,6.778241,46.190828
2020-144169,2020-03-11,Vente,105000.0,RUE DES ROCS,17460.0,17044,Berneuil,17044000YH0143,-0.634391,45.635711
2020-814903,2020-02-27,Vente,145000.0,LA GIROUETTE,79300.0,79049,Bressuire,79049000CM0194,-0.448671,46.858564
2020-455040,2020-03-03,Vente,100000.0,ALL DES ERABLES,45650.0,45286,Saint-Jean-le-Blanc,45286000BE0605,1.912379,47.891771
2020-456413,2020-06-08,Vente,49010.0,ALL DES ROSERAIES,45100.0,45234,Orléans,45234000DP0041,1.90744,47.88201
2020-976351,2020-05-22,Vente,215000.0,AV VAUBAN,93190.0,93046,Livry-Gargan,930460000A5042,2.524312,48.918233
2020-17664,2020-09-22,Vente,85000.0,BD JEAN MERMOZ,2200.0,2722,Soissons,02722000BR0173,3.323607,49.389075
2020-205367,2020-05-29,Vente,375550.0,LE CLOS HALLOT,27640.0,27114,Breuilpont,27114000ZB0027,1.457841,48.968147
2020-974643,2020-12-01,Vente en l'état futur d'achèvement,445877.0,,,93070,Saint-Ouen-sur-Seine,930700000G0190,2.332894,48.913418
2020-664653,2020-01-25,Vente,35000.0,PL AMEDEE GABE,64400.0,64422,Oloron-Sainte-Marie,64422000AK0045,-0.605916,43.192804
2020-105424,2020-08-31,Vente,470000.0,VC CARREIRADE DE PIERRESCA,13112.0,13031,La Destrousse,13031000AS0267,5.598917,43.374156
2020-825381,2020-09-08,Vente,140000.0,PRES DES FONTAINES VERS BU,80800.0,80672,Ribemont-sur-Ancre,80672000AC0229,2.569543,49.9581
2020-1018119,2020-07-28,Vente en l'état futur d'achèvement,154645.0,AV DU HUIT MAI 1945,95200.0,95585,Sarcelles,95585000BD0926,2.368806,48.978486
2020-453682,2020-10-29,Vente,182000.0,LES NOES BODIERS,44390.0,44110,Nort-sur-Erdre,44110000AP0353,-1.495925,47.454187
2020-510787,2020-01-22,Vente,165000.0,LES MACQUARTS,51300.0,51363,Merlaut,51363000ZH0027,4.660838,48.759805
2020-936076,2020-05-11,Vente,442000.0,RUE DE LA PLAINE,91310.0,91425,Montlhéry,91425000AL0537,2.277969,48.639737
2020-186238,2020-07-10,Vente,62500.0,ROUVEYROLLE,24160.0,24515,Salagnac,24515000AD0169,1.214327,45.318433
2020-375429,2020-11-20,Vente,74150.0,RTE DE SAINT AMOUR,39320.0,39485,Val Suran,39485000AB0194,5.451525,46.396532
2020-558721,2020-01-24,Vente,152990.0,LA VILLE RUAULT,56120.0,56236,Saint-Servant,562360000F0598,-2.473067,47.898696
2020-1017813,2020-07-02,Vente,150000.0,BD P VAILLANT COUTURIER,95190.0,95280,Goussainville,95280000AR0462,2.467666,49.032237
2020-726713,2020-02-07,Vente,61000.0,RUE DU VILLARD,73490.0,73213,La Ravoire,732130000J0475,5.962088,45.557073
2020-541220,2020-10-19,Vente,353200.0,RUE JEAN MACE,54190.0,54580,Villerupt,54580000AI0304,5.930373,49.462211
2020-1024729,2020-11-03,Vente,156500.0,RUE ANNE FRANCK,95130.0,95252,Franconville,95252000AE0782,2.237501,48.984981
2020-719925,2020-11-26,Vente,60000.0,RUE DU STADE,72610.0,72056,Champfleur,72056000ZM0159,0.115796,48.381551
2020-191570,2020-05-20,Vente,190000.0,IMP DU MAS DU BOST,24320.0,24482,Saint-Paul-Lizonne,24482000ZH0075,0.286801,45.312679
2020-608154,2020-11-04,Vente,190000.0,RUE PIERRE LOTI,59300.0,59606,Valenciennes,59606000AY0701,3.504653,50.350275
2020-706171,2020-02-10,Vente,290000.0,BIOUX,71850.0,71105,Charnay-lès-Mâcon,71105000AR0355,4.805172,46.30525
2020-420096,2020-07-01,Vente en l'état futur d'achèvement,184900.0,RTE DE GACHET,44300.0,44109,Nantes,44109000VM0049,-1.518222,47.286569
2020-199866,2020-06-26,Vente,213250.0,REILLANE,26510.0,26288,Sahune,262880000C1413,5.266635,44.411598
2020-341436,2020-05-26,Vente,320000.0,BD GENERAL DE GAULLE,35800.0,35287,Saint-Lunaire,35287000AB0357,-2.112671,48.637632
2020-285135,2020-06-26,Vente,264000.0,RUE DE BAILLET,33114.0,33029,Le Barp,33029000BT0081,-0.727468,44.578158
2020-1052864,2020-12-11,Vente,390000.0,RUE DE LA COLONIE,75013.0,75113,Paris 13e Arrondissement,75113000DN0006,2.34714,48.824872
2020-562323,2020-12-04,Echange,67586.85,LE BOURG,56480.0,56245,Silfiac,56245000ZH0127,-3.162092,48.147116
